#kz, 3 eigenvalues(m=0), 3 eigenvalues(m=1), 3 eigenvalues(m=-1)
1.19381, 0.328338, 1.95277, 2.62996, 0.439777, 1.45185, 2.64099, 0.436699, 1.38449, 2.78901
1.22522, 0.336687, 1.94539, 2.63366, 0.450887, 1.44957, 2.63929, 0.447442, 1.38161, 2.79043
1.25664, 0.345012, 1.93792, 2.63736, 0.46196, 1.44719, 2.63761, 0.458114, 1.37873, 2.79182
1.28805, 0.353313, 1.93037, 2.64106, 0.472995, 1.44471, 2.63596, 0.468711, 1.37586, 2.79317
1.31947, 0.361587, 1.92274, 2.64474, 0.483992, 1.44214, 2.63433, 0.479229, 1.373, 2.79449
1.35088, 0.369835, 1.91503, 2.64841, 0.494948, 1.43947, 2.63273, 0.489664, 1.37016, 2.79577
1.3823, 0.378056, 1.90725, 2.65207, 0.505862, 1.43672, 2.63116, 0.500012, 1.36733, 2.79702
1.41372, 0.386248, 1.89941, 2.65571, 0.516734, 1.43386, 2.62961, 0.510268, 1.36453, 2.79824
1.44513, 0.394411, 1.8915, 2.65934, 0.527562, 1.43092, 2.62808, 0.520429, 1.36175, 2.79941
1.47655, 0.402543, 1.88352, 2.66294, 0.538344, 1.42788, 2.62658, 0.530489, 1.35901, 2.80056
1.50796, 0.410645, 1.87548, 2.66652, 0.54908, 1.42476, 2.62511, 0.540442, 1.35631, 2.80166
1.53938, 0.418714, 1.86739, 2.67008, 0.559768, 1.42154, 2.62367, 0.550284, 1.35366, 2.80273
1.5708, 0.426751, 1.85924, 2.67361, 0.570407, 1.41823, 2.62225, 0.560009, 1.35105, 2.80376
1.60221, 0.434753, 1.85103, 2.67711, 0.580994, 1.41484, 2.62086, 0.569611, 1.3485, 2.80475
1.63363, 0.442719, 1.84277, 2.68059, 0.591529, 1.41135, 2.6195, 0.579084, 1.34601, 2.8057
1.66504, 0.45065, 1.83446, 2.68404, 0.602009, 1.40779, 2.61816, 0.588421, 1.34359, 2.80661
1.69646, 0.458542, 1.82611, 2.68745, 0.612434, 1.40413, 2.61686, 0.597616, 1.34124, 2.80749
1.72788, 0.466396, 1.81771, 2.69084, 0.6228, 1.40039, 2.61558, 0.606661, 1.33898, 2.80832
1.75929, 0.47421, 1.80927, 2.69419, 0.633107, 1.39657, 2.61433, 0.61555, 1.33681, 2.80911
1.79071, 0.481983, 1.80079, 2.6975, 0.643352, 1.39267, 2.61311, 0.624275, 1.33473, 2.80986
1.82212, 0.489713, 1.79227, 2.70078, 0.653534, 1.38869, 2.61192, 0.632827, 1.33277, 2.81057
1.85354, 0.497399, 1.78371, 2.70403, 0.663649, 1.38464, 2.61075, 0.641199, 1.33091, 2.81124
1.88496, 0.505039, 1.77512, 2.70724, 0.673696, 1.38051, 2.60962, 0.649383, 1.32918, 2.81186
1.91637, 0.512633, 1.7665, 2.71041, 0.683673, 1.3763, 2.60851, 0.657369, 1.32758, 2.81245
1.94779, 0.520178, 1.75785, 2.71354, 0.693575, 1.37203, 2.60743, 0.665149, 1.32612, 2.81299
1.9792, 0.527674, 1.74917, 2.71663, 0.703402, 1.36768, 2.60638, 0.672713, 1.32481, 2.81348
2.01062, 0.535117, 1.74047, 2.71968, 0.71315, 1.36328, 2.60536, 0.680053, 1.32366, 2.81393
2.04204, 0.542507, 1.73174, 2.72269, 0.722815, 1.35881, 2.60437, 0.687159, 1.32267, 2.81434
2.07345, 0.549843, 1.723, 2.72566, 0.732395, 1.35428, 2.60341, 0.694022, 1.32187, 2.8147
2.10487, 0.557121, 1.71424, 2.72858, 0.741885, 1.34969, 2.60247, 0.700633, 1.32125, 2.81502
2.13628, 0.56434, 1.70546, 2.73146, 0.751282, 1.34505, 2.60157, 0.706981, 1.32083, 2.8153
2.1677, 0.571498, 1.69667, 2.7343, 0.760581, 1.34037, 2.60069, 0.713059, 1.32061, 2.81552
2.19911, 0.578593, 1.68787, 2.7371, 0.769778, 1.33564, 2.59984, 0.718856, 1.32061, 2.81571
2.23053, 0.585622, 1.67906, 2.73985, 0.778869, 1.33087, 2.59902, 0.724365, 1.32083, 2.81584
2.26195, 0.592584, 1.67025, 2.74255, 0.787847, 1.32607, 2.59823, 0.729576, 1.32128, 2.81593
2.29336, 0.599476, 1.66144, 2.74521, 0.796707, 1.32124, 2.59747, 0.734484, 1.32197, 2.81598
2.32478, 0.606295, 1.65262, 2.74783, 0.805442, 1.31639, 2.59674, 0.739079, 1.32291, 2.81597
2.35619, 0.613039, 1.64382, 2.7504, 0.814046, 1.31153, 2.59603, 0.743356, 1.3241, 2.81592
2.38761, 0.619705, 1.63502, 2.75292, 0.822511, 1.30666, 2.59535, 0.747309, 1.32554, 2.81582
2.41903, 0.626289, 1.62623, 2.75539, 0.830829, 1.30179, 2.59471, 0.750932, 1.32726, 2.81568
2.45044, 0.63279, 1.61745, 2.75782, 0.838991, 1.29692, 2.59409, 0.754223, 1.32924, 2.81548
2.48186, 0.639203, 1.60869, 2.7602, 0.846986, 1.29208, 2.59349, 0.757178, 1.33149, 2.81524
2.51327, 0.645526, 1.59995, 2.76253, 0.854805, 1.28727, 2.59293, 0.759794, 1.33401, 2.81495
2.54469, 0.651754, 1.59124, 2.76481, 0.862435, 1.2825, 2.5924, 0.762071, 1.33681, 2.81461
2.57611, 0.657885, 1.58256, 2.76705, 0.869862, 1.27779, 2.59189, 0.764008, 1.33989, 2.81423
2.60752, 0.663913, 1.57391, 2.76923, 0.877074, 1.27314, 2.59141, 0.765608, 1.34323, 2.81379
2.63894, 0.669836, 1.56529, 2.77137, 0.884054, 1.26858, 2.59096, 0.766871, 1.34685, 2.81331
2.67035, 0.675649, 1.55672, 2.77346, 0.890785, 1.26413, 2.59053, 0.7678, 1.35073, 2.81277
2.70177, 0.681346, 1.5482, 2.77549, 0.897249, 1.25979, 2.59014, 0.7684, 1.35488, 2.81219
2.73319, 0.686925, 1.53972, 2.77748, 0.903426, 1.25559, 2.58977, 0.768676, 1.35929, 2.81156
2.7646, 0.692379, 1.53131, 2.77942, 0.909293, 1.25156, 2.58943, 0.768632, 1.36395, 2.81087
2.79602, 0.697703, 1.52295, 2.78131, 0.914829, 1.24771, 2.58911, 0.768276, 1.36886, 2.81014
2.82743, 0.702892, 1.51466, 2.78315, 0.920008, 1.24407, 2.58883, 0.767614, 1.37401, 2.80936
2.85885, 0.70794, 1.50645, 2.78494, 0.924806, 1.24067, 2.58857, 0.766653, 1.3794, 2.80853
2.89027, 0.712841, 1.49832, 2.78668, 0.929195, 1.23753, 2.58834, 0.765402, 1.385, 2.80765
2.92168, 0.717589, 1.49027, 2.78837, 0.93315, 1.23467, 2.58813, 0.763869, 1.39083, 2.80671
2.9531, 0.722178, 1.48231, 2.79001, 0.936644, 1.23213, 2.58796, 0.762061, 1.39686, 2.80573
2.98451, 0.7266, 1.47446, 2.79159, 0.939651, 1.22993, 2.58781, 0.759989, 1.40309, 2.8047
3.01593, 0.730849, 1.46671, 2.79313, 0.942148, 1.2281, 2.58769, 0.75766, 1.40952, 2.80362
3.04734, 0.734917, 1.45908, 2.79462, 0.944114, 1.22664, 2.58759, 0.755084, 1.41612, 2.80248
3.07876, 0.738796, 1.45156, 2.79606, 0.945532, 1.22559, 2.58752, 0.752269, 1.4229, 2.8013
3.11018, 0.742479, 1.44418, 2.79744, 0.946388, 1.22496, 2.58748, 0.749224, 1.42984, 2.80006
3.14159, 0.745958, 1.43694, 2.79878, 0.946674, 1.22474, 2.58747, 0.745958, 1.43694, 2.79878
